R,C,A,B,C,D,x,y,Readings
6,17,0,0,0,0,0,0,8
6,17,0,0,0,0,0,0,9
6,17,0,0,0,0,0,0,10
6,17,0,0,0,0,0,0,11
6,17,0,0,0,0,0,0,12
6,17,0,0,0,0,0,0,13
6,17,0,0,0,0,0,0,14
6,17,0,0,0,0,0,0,15
6,17,0,0,0,0,0,0,16
6,17,0,0,0,0,0,0,17
6,17,0,0,0,0,0,0,18
6,17,0,0,0,0,0,0,19
6,17,0,0,0,0,0,0,20
6,18,0,0,0,0,0,0,1
6,18,0,0,0,0,0,0,2
6,18,0,0,0,0,0,0,3
6,18,0,0,0,0,0,0,4
6,18,0,0,0,0,0,0,5
6,18,0,0,0,0,0,0,6
6,18,0,0,0,0,0,0,7
6,18,0,0,0,0,0,0,8
6,18,0,0,0,0,0,0,9
6,18,0,0,0,0,0,0,10
6,18,0,0,0,0,0,0,11
6,18,0,0,0,0,0,0,12
6,18,0,0,0,0,0,0,13
6,18,0,0,0,0,0,0,14
6,18,0,0,0,0,0,0,15
6,18,0,0,0,0,0,0,16
6,18,0,0,0,0,0,0,17
6,18,0,0,0,0,0,0,18
6,18,0,0,0,0,0,0,19
6,18,0,0,0,0,0,0,20
6,19,0,0,0,0,0,0,1
6,19,0,0,0,0,0,0,2
6,19,0,0,0,0,0,0,3
6,19,0,0,0,0,0,0,4
6,19,0,0,0,0,0,0,5
6,19,0,0,0,0,0,0,6
6,19,0,0,0,0,0,0,7
6,19,0,0,0,0,0,0,8
6,19,0,0,0,0,0,0,9
6,19,0,0,0,0,0,0,10
6,19,0,0,0,0,0,0,11
6,19,0,0,0,0,0,0,12
6,19,0,0,0,0,0,0,13
6,19,0,0,0,0,0,0,14
6,19,0,0,0,0,0,0,15
6,19,0,0,0,0,0,0,16
6,19,0,0,0,0,0,0,17
6,19,0,0,0,0,0,0,18
6,19,0,0,0,0,0,0,19
6,19,0,0,0,0,0,0,20
6,20,0,0,0,0,0,0,1
6,20,0,0,0,0,0,0,2
6,20,0,0,0,0,0,0,3
6,20,0,0,0,0,0,0,4
6,20,0,0,0,0,0,0,5
6,20,0,0,0,0,0,0,6
6,20,0,0,0,0,0,0,7
6,20,0,0,0,0,0,0,8
6,20,0,0,0,0,0,0,9
6,20,0,0,0,0,0,0,10
6,20,0,0,0,0,0,0,11
6,20,0,0,0,0,0,0,12
6,20,0,0,0,0,0,0,13
6,20,0,0,0,0,0,0,14
6,20,0,0,0,0,0,0,15
6,20,0,0,0,0,0,0,16
6,20,0,0,0,0,0,0,17
6,20,0,0,0,0,0,0,18
6,20,0,0,0,0,0,0,19
6,20,0,0,0,0,0,0,20
7,1,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,2
7,1,0,0,0,0,0,0,3
7,1,0,0,0,0,0,0,4
7,1,0,0,0,0,0,0,5
7,1,0,0,0,0,0,0,6
7,1,0,0,0,0,0,0,7
7,1,0,0,0,0,0,0,8
7,1,0,0,0,0,0,0,9
7,1,0,0,0,0,0,0,10
7,1,0,0,0,0,0,0,11
7,1,0,0,0,0,0,0,12
7,1,0,0,0,0,0,0,13
7,1,0,0,0,0,0,0,14
7,1,0,0,0,0,0,0,15
7,1,0,0,0,0,0,0,16
7,1,0,0,0,0,0,0,17
7,1,0,0,0,0,0,0,18
7,1,0,0,0,0,0,0,19
7,1,0,0,0,0,0,0,20
7,2,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,2
7,2,0,0,0,0,0,0,3
7,2,0,0,0,0,0,0,4
7,2,0,0,0,0,0,0,5
7,2,0,0,0,0,0,0,6
7,2,0,0,0,0,0,0,7
7,2,0,0,0,0,0,0,8
7,2,0,0,0,0,0,0,9
7,2,0,0,0,0,0,0,10
7,2,0,0,0,0,0,0,11
7,2,0,0,0,0,0,0,12
7,2,0,0,0,0,0,0,13
7,2,0,0,0,0,0,0,14
7,2,0,0,0,0,0,0,15
7,2,0,0,0,0,0,0,16
7,2,0,0,0,0,0,0,17
7,2,0,0,0,0,0,0,18
7,2,0,0,0,0,0,0,19
7,2,0,0,0,0,0,0,20
7,3,0,0,0,0,0,0,1
7,3,0,0,0,0,0,0,2
7,3,0,0,0,0,0,0,3
7,3,0,0,0,0,0,0,4
7,3,0,0,0,0,0,0,5
7,3,0,0,0,0,0,0,6
7,3,0,0,0,0,0,0,7
7,3,0,0,0,0,0,0,8
7,3,0,0,0,0,0,0,9
7,3,0,0,0,0,0,0,10
7,3,0,0,0,0,0,0,11
7,3,0,0,0,0,0,0,12
7,3,0,0,0,0,0,0,13
7,3,0,0,0,0,0,0,14
7,3,0,0,0,0,0,0,15
7,3,0,0,0,0,0,0,16
7,3,0,0,0,0,0,0,17
7,3,0,0,0,0,0,0,18
7,3,0,0,0,0,0,0,19
7,3,0,0,0,0,0,0,20
7,4,0,0,0,0,0,0,1
7,4,0,0,0,0,0,0,2
7,4,0,0,0,0,0,0,3
7,4,0,0,0,0,0,0,4
7,4,0,0,0,0,0,0,5
7,4,0,0,0,0,0,0,6
7,4,0,0,0,0,0,0,7
7,4,0,0,0,0,0,0,8
7,4,0,0,0,0,0,0,9
7,4,0,0,0,0,0,0,10
7,4,0,0,0,0,0,0,11
7,4,0,0,0,0,0,0,12
7,4,0,0,0,0,0,0,13
7,4,0,0,0,0,0,0,14
7,4,0,0,0,0,0,0,15
7,4,0,0,0,0,0,0,16
7,4,0,0,0,0,0,0,17
7,4,0,0,0,0,0,0,18
7,4,0,0,0,0,0,0,19
7,4,0,0,0,0,0,0,20
7,5,0,0,0,0,0,0,1
7,5,0,0,0,0,0,0,2
7,5,0,0,0,0,0,0,3
7,5,0,0,0,0,0,0,4
7,5,0,0,0,0,0,0,5
7,5,0,0,0,0,0,0,6
7,5,0,0,0,0,0,0,7
7,5,0,0,0,0,0,0,8
7,5,0,0,0,0,0,0,9
7,5,0,0,0,0,0,0,10
7,5,0,0,0,0,0,0,11
7,5,0,0,0,0,0,0,12
7,5,0,0,0,0,0,0,13
7,5,0,0,0,0,0,0,14
7,5,0,0,0,0,0,0,15
7,5,0,0,0,0,0,0,16
7,5,0,0,0,0,0,0,17
7,5,0,0,0,0,0,0,18
7,5,0,0,0,0,0,0,19
7,5,0,0,0,0,0,0,20
7,6,0,0,0,0,0,0,1
7,6,0,0,0,0,0,0,2
7,6,0,0,0,0,0,0,3
7,6,0,0,0,0,0,0,4
7,6,0,0,0,0,0,0,5
7,6,0,0,0,0,0,0,6
7,6,0,0,0,0,0,0,7
7,6,0,0,0,0,0,0,8
7,6,0,0,0,0,0,0,9
7,6,0,0,0,0,0,0,10
7,6,0,0,0,0,0,0,11
7,6,0,0,0,0,0,0,12
7,6,0,0,0,0,0,0,13
7,6,0,0,0,0,0,0,14
7,6,0,0,0,0,0,0,15
7,6,0,0,0,0,0,0,16
7,6,0,0,0,0,0,0,17
7,6,0,0,0,0,0,0,18
7,6,0,0,0,0,0,0,19
7,6,0,0,0,0,0,0,20
7,7,0,0,0,0,0,0,1
7,7,0,0,0,0,0,0,2
7,7,0,0,0,0,0,0,3
7,7,0,0,0,0,0,0,4
7,7,0,0,0,0,0,0,5
7,7,0,0,0,0,0,0,6
7,7,0,0,0,0,0,0,7
7,7,0,0,0,0,0,0,8
7,7,0,0,0,0,0,0,9
7,7,0,0,0,0,0,0,10
7,7,0,0,0,0,0,0,11
7,7,0,0,0,0,0,0,12
7,7,0,0,0,0,0,0,13
7,7,0,0,0,0,0,0,14
7,7,0,0,0,0,0,0,15
7,7,0,0,0,0,0,0,16
7,7,0,0,0,0,0,0,17
7,7,0,0,0,0,0,0,18
7,7,0,0,0,0,0,0,19
7,7,0,0,0,0,0,0,20
7,8,0,0,0,0,0,0,1
7,8,0,0,0,0,0,0,2
7,8,0,0,0,0,0,0,3
7,8,0,0,0,0,0,0,4
7,8,0,0,0,0,0,0,5
7,8,0,0,0,0,0,0,6
7,8,0,0,0,0,0,0,7
7,8,0,0,0,0,0,0,8
7,8,0,0,0,0,0,0,9
7,8,0,0,0,0,0,0,10
7,8,0,0,0,0,0,0,11
7,8,0,0,0,0,0,0,12
7,8,0,0,0,0,0,0,13
7,8,0,0,0,0,0,0,14
7,8,0,0,0,0,0,0,15
7,8,0,0,0,0,0,0,16
7,8,0,0,0,0,0,0,17
7,8,0,0,0,0,0,0,18
7,8,0,0,0,0,0,0,19
7,8,0,0,0,0,0,0,20
7,9,0,0,0,0,0,0,1
7,9,0,0,0,0,0,0,2
7,9,0,0,0,0,0,0,3
7,9,0,0,0,0,0,0,4
7,9,0,0,0,0,0,0,5
7,9,0,0,0,0,0,0,6
7,9,0,0,0,0,0,0,7
7,9,0,0,0,0,0,0,8
7,9,0,0,0,0,0,0,9
7,9,0,0,0,0,0,0,10
7,9,0,0,0,0,0,0,11
7,9,0,0,0,0,0,0,12
7,9,0,0,0,0,0,0,13
7,9,0,0,0,0,0,0,14
7,9,0,0,0,0,0,0,15
7,9,0,0,0,0,0,0,16
7,9,0,0,0,0,0,0,17
7,9,0,0,0,0,0,0,18
7,9,0,0,0,0,0,0,19
7,9,0,0,0,0,0,0,20
7,10,0,0,0,0,0,0,1
7,10,0,0,0,0,0,0,2
7,10,0,0,0,0,0,0,3
7,10,0,0,0,0,0,0,4
7,10,0,0,0,0,0,0,5
7,10,0,0,0,0,0,0,6
7,10,0,0,0,0,0,0,7
7,10,0,0,0,0,0,0,8
7,10,0,0,0,0,0,0,9
7,10,0,0,0,0,0,0,10
7,10,0,0,0,0,0,0,11
7,10,0,0,0,0,0,0,12
7,10,0,0,0,0,0,0,13
7,10,0,0,0,0,0,0,14
7,10,0,0,0,0,0,0,15
7,10,0,0,0,0,0,0,16
7,10,0,0,0,0,0,0,17
7,10,0,0,0,0,0,0,18
7,10,0,0,0,0,0,0,19
7,10,0,0,0,0,0,0,20
7,11,0,0,0,0,0,0,1
7,11,0,0,0,0,0,0,2
7,11,0,0,0,0,0,0,3
7,11,0,0,0,0,0,0,4
7,11,0,0,0,0,0,0,5
7,11,0,0,0,0,0,0,6
7,11,0,0,0,0,0,0,7
7,11,0,0,0,0,0,0,8
7,11,0,0,0,0,0,0,9
7,11,0,0,0,0,0,0,10
7,11,0,0,0,0,0,0,11
7,11,0,0,0,0,0,0,12
7,11,0,0,0,0,0,0,13
7,11,0,0,0,0,0,0,14
7,11,0,0,0,0,0,0,15
7,11,0,0,0,0,0,0,16
7,11,0,0,0,0,0,0,17
7,11,0,0,0,0,0,0,18
7,11,0,0,0,0,0,0,19
7,11,0,0,0,0,0,0,20
7,12,0,0,0,0,0,0,1
7,12,0,0,0,0,0,0,2
7,12,0,0,0,0,0,0,3
7,12,0,0,0,0,0,0,4
7,12,0,0,0,0,0,0,5
7,12,0,0,0,0,0,0,6
7,12,0,0,0,0,0,0,7
7,12,0,0,0,0,0,0,8
7,12,0,0,0,0,0,0,9
7,12,0,0,0,0,0,0,10
7,12,0,0,0,0,0,0,11
7,12,0,0,0,0,0,0,12
7,12,0,0,0,0,0,0,13
7,12,0,0,0,0,0,0,14
7,12,0,0,0,0,0,0,15
7,12,0,0,0,0,0,0,16
7,12,0,0,0,0,0,0,17
7,12,0,0,0,0,0,0,18
7,12,0,0,0,0,0,0,19
7,12,0,0,0,0,0,0,20
7,13,0,0,0,0,0,0,1
7,13,0,0,0,0,0,0,2
7,13,0,0,0,0,0,0,3
7,13,0,0,0,0,0,0,4
7,13,0,0,0,0,0,0,5
7,13,0,0,0,0,0,0,6
7,13,0,0,0,0,0,0,7
7,13,0,0,0,0,0,0,8
7,13,0,0,0,0,0,0,9
7,13,0,0,0,0,0,0,10
7,13,0,0,0,0,0,0,11
7,13,0,0,0,0,0,0,12
7,13,0,0,0,0,0,0,13
7,13,0,0,0,0,0,0,14
7,13,0,0,0,0,0,0,15
7,13,0,0,0,0,0,0,16
7,13,0,0,0,0,0,0,17
7,13,0,0,0,0,0,0,18
7,13,0,0,0,0,0,0,19
7,13,0,0,0,0,0,0,20
7,14,0,0,0,0,0,0,1
7,14,0,0,0,0,0,0,2
7,14,0,0,0,0,0,0,3
7,14,0,0,0,0,0,0,4
7,14,0,0,0,0,0,0,5
7,14,0,0,0,0,0,0,6
7,14,0,0,0,0,0,0,7
7,14,0,0,0,0,0,0,8
7,14,0,0,0,0,0,0,9
7,14,0,0,0,0,0,0,10
7,14,0,0,0,0,0,0,11
7,14,0,0,0,0,0,0,12
7,14,0,0,0,0,0,0,13
7,14,0,0,0,0,0,0,14
7,14,0,0,0,0,0,0,15
7,14,0,0,0,0,0,0,16
7,14,0,0,0,0,0,0,17
7,14,0,0,0,0,0,0,18
7,14,0,0,0,0,0,0,19
7,14,0,0,0,0,0,0,20
7,15,0,0,0,0,0,0,1
7,15,0,0,0,0,0,0,2
7,15,0,0,0,0,0,0,3
7,15,0,0,0,0,0,0,4
7,15,0,0,0,0,0,0,5
7,15,0,0,0,0,0,0,6
7,15,0,0,0,0,0,0,7
7,15,0,0,0,0,0,0,8
7,15,0,0,0,0,0,0,9
7,15,0,0,0,0,0,0,10
7,15,0,0,0,0,0,0,11
7,15,0,0,0,0,0,0,12
7,15,0,0,0,0,0,0,13
7,15,0,0,0,0,0,0,14
7,15,0,0,0,0,0,0,15
7,15,0,0,0,0,0,0,16
7,15,0,0,0,0,0,0,17
7,15,0,0,0,0,0,0,18
7,15,0,0,0,0,0,0,19
7,15,0,0,0,0,0,0,20
7,16,0,0,0,0,0,0,1
7,16,0,0,0,0,0,0,2
7,16,0,0,0,0,0,0,3
7,16,0,0,0,0,0,0,4
7,16,0,0,0,0,0,0,5
7,16,0,0,0,0,0,0,6
7,16,0,0,0,0,0,0,7
7,16,0,0,0,0,0,0,8
7,16,0,0,0,0,0,0,9
7,16,0,0,0,0,0,0,10
7,16,0,0,0,0,0,0,11
7,16,0,0,0,0,0,0,12
7,16,0,0,0,0,0,0,13
7,16,0,0,0,0,0,0,14
7,16,0,0,0,0,0,0,15
7,16,0,0,0,0,0,0,16
7,16,0,0,0,0,0,0,17
7,16,0,0,0,0,0,0,18
7,16,0,0,0,0,0,0,19
7,16,0,0,0,0,0,0,20
7,17,0,0,0,0,0,0,1
7,17,0,0,0,0,0,0,2
7,17,0,0,0,0,0,0,3
7,17,0,0,0,0,0,0,4
7,17,0,0,0,0,0,0,5
7,17,0,0,0,0,0,0,6
7,17,0,0,0,0,0,0,7
7,17,0,0,0,0,0,0,8
7,17,0,0,0,0,0,0,9
7,17,0,0,0,0,0,0,10
7,17,0,0,0,0,0,0,11
7,17,0,0,0,0,0,0,12
7,17,0,0,0,0,0,0,13
7,17,0,0,0,0,0,0,14
7,17,0,0,0,0,0,0,15
7,17,0,0,0,0,0,0,16
7,17,0,0,0,0,0,0,17
7,17,0,0,0,0,0,0,18
7,17,0,0,0,0,0,0,19
7,17,0,0,0,0,0,0,20
7,18,0,0,0,0,0,0,1
7,18,0,0,0,0,0,0,2
7,18,0,0,0,0,0,0,3
7,18,0,0,0,0,0,0,4
7,18,0,0,0,0,0,0,5
7,18,0,0,0,0,0,0,6
7,18,0,0,0,0,0,0,7
7,18,0,0,0,0,0,0,8
7,18,0,0,0,0,0,0,9
7,18,0,0,0,0,0,0,10
7,18,0,0,0,0,0,0,11
7,18,0,0,0,0,0,0,12
7,18,0,0,0,0,0,0,13
7,18,0,0,0,0,0,0,14
7,18,0,0,0,0,0,0,15
7,18,0,0,0,0,0,0,16
7,18,0,0,0,0,0,0,17
7,18,0,0,0,0,0,0,18
7,18,0,0,0,0,0,0,19
7,18,0,0,0,0,0,0,20
7,19,0,0,0,0,0,0,1
7,19,0,0,0,0,0,0,2
7,19,0,0,0,0,0,0,3
7,19,0,0,0,0,0,0,4
7,19,0,0,0,0,0,0,5
7,19,0,0,0,0,0,0,6
7,19,0,0,0,0,0,0,7
7,19,0,0,0,0,0,0,8
7,19,0,0,0,0,0,0,9
7,19,0,0,0,0,0,0,10
7,19,0,0,0,0,0,0,11
7,19,0,0,0,0,0,0,12
7,19,0,0,0,0,0,0,13
7,19,0,0,0,0,0,0,14
7,19,0,0,0,0,0,0,15
7,19,0,0,0,0,0,0,16
7,19,0,0,0,0,0,0,17
7,19,0,0,0,0,0,0,18
7,19,0,0,0,0,0,0,19
7,19,0,0,0,0,0,0,20
7,20,0,0,0,0,0,0,1
7,20,0,0,0,0,0,0,2
7,20,0,0,0,0,0,0,3
7,20,0,0,0,0,0,0,4
7,20,0,0,0,0,0,0,5
7,20,0,0,0,0,0,0,6
7,20,0,0,0,0,0,0,7
7,20,0,0,0,0,0,0,8
7,20,0,0,0,0,0,0,9
7,20,0,0,0,0,0,0,10
7,20,0,0,0,0,0,0,11
7,20,0,0,0,0,0,0,12
7,20,0,0,0,0,0,0,13
7,20,0,0,0,0,0,0,14
7,20,0,0,0,0,0,0,15
7,20,0,0,0,0,0,0,16
7,20,0,0,0,0,0,0,17
7,20,0,0,0,0,0,0,18
7,20,0,0,0,0,0,0,19
7,20,0,0,0,0,0,0,20
8,1,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,2
8,1,0,0,0,0,0,0,3
8,1,0,0,0,0,0,0,4
8,1,0,0,0,0,0,0,5
8,1,0,0,0,0,0,0,6
8,1,0,0,0,0,0,0,7
8,1,0,0,0,0,0,0,8
8,1,0,0,0,0,0,0,9
8,1,0,0,0,0,0,0,10
8,1,0,0,0,0,0,0,11
8,1,0,0,0,0,0,0,12
8,1,0,0,0,0,0,0,13
8,1,0,0,0,0,0,0,14
8,1,0,0,0,0,0,0,15
8,1,0,0,0,0,0,0,16
8,1,0,0,0,0,0,0,17
8,1,0,0,0,0,0,0,18
8,1,0,0,0,0,0,0,19
8,1,0,0,0,0,0,0,20
8,2,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,2
8,2,0,0,0,0,0,0,3
8,2,0,0,0,0,0,0,4
8,2,0,0,0,0,0,0,5
8,2,0,0,0,0,0,0,6
8,2,0,0,0,0,0,0,7
8,2,0,0,0,0,0,0,8
8,2,0,0,0,0,0,0,9
8,2,0,0,0,0,0,0,10
8,2,0,0,0,0,0,0,11
8,2,0,0,0,0,0,0,12
8,2,0,0,0,0,0,0,13
8,2,0,0,0,0,0,0,14
8,2,0,0,0,0,0,0,15
8,2,0,0,0,0,0,0,16
8,2,0,0,0,0,0,0,17
8,2,0,0,0,0,0,0,18
8,2,0,0,0,0,0,0,19
8,2,0,0,0,0,0,0,20
8,3,0,0,0,0,0,0,1
8,3,0,0,0,0,0,0,2
8,3,0,0,0,0,0,0,3
8,3,0,0,0,0,0,0,4
8,3,0,0,0,0,0,0,5
8,3,0,0,0,0,0,0,6
8,3,0,0,0,0,0,0,7
8,3,0,0,0,0,0,0,8
8,3,0,0,0,0,0,0,9
8,3,0,0,0,0,0,0,10
8,3,0,0,0,0,0,0,11
8,3,0,0,0,0,0,0,12
8,3,0,0,0,0,0,0,13
8,3,0,0,0,0,0,0,14
8,3,0,0,0,0,0,0,15
8,3,0,0,0,0,0,0,16
8,3,0,0,0,0,0,0,17
8,3,0,0,0,0,0,0,18
8,3,0,0,0,0,0,0,19
8,3,0,0,0,0,0,0,20
8,4,0,0,0,0,0,0,1
8,4,0,0,0,0,0,0,2
8,4,0,0,0,0,0,0,3
8,4,0,0,0,0,0,0,4
8,4,0,0,0,0,0,0,5
8,4,0,0,0,0,0,0,6
8,4,0,0,0,0,0,0,7
8,4,0,0,0,0,0,0,8
8,4,0,0,0,0,0,0,9
8,4,0,0,0,0,0,0,10
8,4,0,0,0,0,0,0,11
8,4,0,0,0,0,0,0,12
8,4,0,0,0,0,0,0,13
8,4,0,0,0,0,0,0,14
8,4,0,0,0,0,0,0,15
8,4,0,0,0,0,0,0,16
8,4,0,0,0,0,0,0,17
8,4,0,0,0,0,0,0,18
8,4,0,0,0,0,0,0,19
8,4,0,0,0,0,0,0,20
8,5,0,0,0,0,0,0,1
8,5,0,0,0,0,0,0,2
8,5,0,0,0,0,0,0,3
8,5,0,0,0,0,0,0,4
8,5,0,0,0,0,0,0,5
8,5,0,0,0,0,0,0,6
8,5,0,0,0,0,0,0,7
8,5,0,0,0,0,0,0,8
8,5,0,0,0,0,0,0,9
8,5,0,0,0,0,0,0,10
8,5,0,0,0,0,0,0,11
8,5,0,0,0,0,0,0,12
8,5,0,0,0,0,0,0,13
8,5,0,0,0,0,0,0,14
8,5,0,0,0,0,0,0,15
8,5,0,0,0,0,0,0,16
8,5,0,0,0,0,0,0,17
8,5,0,0,0,0,0,0,18
8,5,0,0,0,0,0,0,19
8,5,0,0,0,0,0,0,20
8,6,0,0,0,0,0,0,1
8,6,0,0,0,0,0,0,2
8,6,0,0,0,0,0,0,3
8,6,0,0,0,0,0,0,4
8,6,0,0,0,0,0,0,5
8,6,0,0,0,0,0,0,6
8,6,0,0,0,0,0,0,7
8,6,0,0,0,0,0,0,8
8,6,0,0,0,0,0,0,9
8,6,0,0,0,0,0,0,10
8,6,0,0,0,0,0,0,11
8,6,0,0,0,0,0,0,12
8,6,0,0,0,0,0,0,13
8,6,0,0,0,0,0,0,14
8,6,0,0,0,0,0,0,15
8,6,0,0,0,0,0,0,16
8,6,0,0,0,0,0,0,17
8,6,0,0,0,0,0,0,18
8,6,0,0,0,0,0,0,19
8,6,0,0,0,0,0,0,20
8,7,0,0,0,0,0,0,1
8,7,0,0,0,0,0,0,2
8,7,0,0,0,0,0,0,3
8,7,0,0,0,0,0,0,4
8,7,0,0,0,0,0,0,5
8,7,0,0,0,0,0,0,6
8,7,0,0,0,0,0,0,7
8,7,0,0,0,0,0,0,8
8,7,0,0,0,0,0,0,9
8,7,0,0,0,0,0,0,10
8,7,0,0,0,0,0,0,11
8,7,0,0,0,0,0,0,12
8,7,0,0,0,0,0,0,13
8,7,0,0,0,0,0,0,14
8,7,0,0,0,0,0,0,15
8,7,0,0,0,0,0,0,16
8,7,0,0,0,0,0,0,17
8,7,0,0,0,0,0,0,18
8,7,0,0,0,0,0,0,19
8,7,0,0,0,0,0,0,20
8,8,0,0,0,0,0,0,1
8,8,0,0,0,0,0,0,2
8,8,0,0,0,0,0,0,3
8,8,0,0,0,0,0,0,4
8,8,0,0,0,0,0,0,5
8,8,0,0,0,0,0,0,6
8,8,0,0,0,0,0,0,7
8,8,0,0,0,0,0,0,8
8,8,0,0,0,0,0,0,9
8,8,0,0,0,0,0,0,10
8,8,0,0,0,0,0,0,11
8,8,0,0,0,0,0,0,12
8,8,0,0,0,0,0,0,13
8,8,0,0,0,0,0,0,14
8,8,0,0,0,0,0,0,15
8,8,0,0,0,0,0,0,16
8,8,0,0,0,0,0,0,17
8,8,0,0,0,0,0,0,18
8,8,0,0,0,0,0,0,19
8,8,0,0,0,0,0,0,20
8,9,0,0,0,0,0,0,1
8,9,0,0,0,0,0,0,2
8,9,0,0,0,0,0,0,3
8,9,0,0,0,0,0,0,4
8,9,0,0,0,0,0,0,5
8,9,0,0,0,0,0,0,6
8,9,0,0,0,0,0,0,7
8,9,0,0,0,0,0,0,8
8,9,0,0,0,0,0,0,9
8,9,0,0,0,0,0,0,10
8,9,0,0,0,0,0,0,11
8,9,0,0,0,0,0,0,12
8,9,0,0,0,0,0,0,13
8,9,0,0,0,0,0,0,14
8,9,0,0,0,0,0,0,15
8,9,0,0,0,0,0,0,16
8,9,0,0,0,0,0,0,17
8,9,0,0,0,0,0,0,18
8,9,0,0,0,0,0,0,19
8,9,0,0,0,0,0,0,20
8,10,0,0,0,0,0,0,1
8,10,0,0,0,0,0,0,2
8,10,0,0,0,0,0,0,3
8,10,0,0,0,0,0,0,4
8,10,0,0,0,0,0,0,5
8,10,0,0,0,0,0,0,6
8,10,0,0,0,0,0,0,7
8,10,0,0,0,0,0,0,8
8,10,0,0,0,0,0,0,9
8,10,0,0,0,0,0,0,10
8,10,0,0,0,0,0,0,11
8,10,0,0,0,0,0,0,12
8,10,0,0,0,0,0,0,13
8,10,0,0,0,0,0,0,14
8,10,0,0,0,0,0,0,15
8,10,0,0,0,0,0,0,16
8,10,0,0,0,0,0,0,17
8,10,0,0,0,0,0,0,18
8,10,0,0,0,0,0,0,19
8,10,0,0,0,0,0,0,20
8,11,0,0,0,0,0,0,1
8,11,0,0,0,0,0,0,2
8,11,0,0,0,0,0,0,3
8,11,0,0,0,0,0,0,4
8,11,0,0,0,0,0,0,5
8,11,0,0,0,0,0,0,6
8,11,0,0,0,0,0,0,7
8,11,0,0,0,0,0,0,8
8,11,0,0,0,0,0,0,9
8,11,0,0,0,0,0,0,10
8,11,0,0,0,0,0,0,11
8,11,0,0,0,0,0,0,12
8,11,0,0,0,0,0,0,13
8,11,0,0,0,0,0,0,14
8,11,0,0,0,0,0,0,15
8,11,0,0,0,0,0,0,16
8,11,0,0,0,0,0,0,17
8,11,0,0,0,0,0,0,18
8,11,0,0,0,0,0,0,19
8,11,0,0,0,0,0,0,20
8,12,0,0,0,0,0,0,1
8,12,0,0,0,0,0,0,2
8,12,0,0,0,0,0,0,3
8,12,0,0,0,0,0,0,4
8,12,0,0,0,0,0,0,5
8,12,0,0,0,0,0,0,6
8,12,0,0,0,0,0,0,7
8,12,0,0,0,0,0,0,8
8,12,0,0,0,0,0,0,9
8,12,0,0,0,0,0,0,10
8,12,0,0,0,0,0,0,11
8,12,0,0,0,0,0,0,12
8,12,0,0,0,0,0,0,13
8,12,0,0,0,0,0,0,14
8,12,0,0,0,0,0,0,15
8,12,0,0,0,0,0,0,16
8,12,0,0,0,0,0,0,17
8,12,0,0,0,0,0,0,18
8,12,0,0,0,0,0,0,19
8,12,0,0,0,0,0,0,20
8,13,0,0,0,0,0,0,1
8,13,0,0,0,0,0,0,2
8,13,0,0,0,0,0,0,3
8,13,0,0,0,0,0,0,4
8,13,0,0,0,0,0,0,5
8,13,0,0,0,0,0,0,6
8,13,0,0,0,0,0,0,7
8,13,0,0,0,0,0,0,8
8,13,0,0,0,0,0,0,9
8,13,0,0,0,0,0,0,10
8,13,0,0,0,0,0,0,11
8,13,0,0,0,0,0,0,12
8,13,0,0,0,0,0,0,13
8,13,0,0,0,0,0,0,14
8,13,0,0,0,0,0,0,15
8,13,0,0,0,0,0,0,16
8,13,0,0,0,0,0,0,17
8,13,0,0,0,0,0,0,18
8,13,0,0,0,0,0,0,19
8,13,0,0,0,0,0,0,20
8,14,0,0,0,0,0,0,1
8,14,0,0,0,0,0,0,2
8,14,0,0,0,0,0,0,3
8,14,0,0,0,0,0,0,4
8,14,0,0,0,0,0,0,5
8,14,0,0,0,0,0,0,6
8,14,0,0,0,0,0,0,7
8,14,0,0,0,0,0,0,8
8,14,0,0,0,0,0,0,9
8,14,0,0,0,0,0,0,10
8,14,0,0,0,0,0,0,11
8,14,0,0,0,0,0,0,12
8,14,0,0,0,0,0,0,13
8,14,0,0,0,0,0,0,14
8,14,0,0,0,0,0,0,15
8,14,0,0,0,0,0,0,16
8,14,0,0,0,0,0,0,17
8,14,0,0,0,0,0,0,18
8,14,0,0,0,0,0,0,19
8,14,0,0,0,0,0,0,20
8,15,0,0,0,0,0,0,1
8,15,0,0,0,0,0,0,2
8,15,0,0,0,0,0,0,3
8,15,0,0,0,0,0,0,4
8,15,0,0,0,0,0,0,5
8,15,0,0,0,0,0,0,6
8,15,0,0,0,0,0,0,7
8,15,0,0,0,0,0,0,8
8,15,0,0,0,0,0,0,9
8,15,0,0,0,0,0,0,10
8,15,0,0,0,0,0,0,11
8,15,0,0,0,0,0,0,12
8,15,0,0,0,0,0,0,13
8,15,0,0,0,0,0,0,14
8,15,0,0,0,0,0,0,15
8,15,0,0,0,0,0,0,16
8,15,0,0,0,0,0,0,17
8,15,0,0,0,0,0,0,18
8,15,0,0,0,0,0,0,19
8,15,0,0,0,0,0,0,20
8,16,0,0,0,0,0,0,1
8,16,0,0,0,0,0,0,2
8,16,0,0,0,0,0,0,3
